"Casey's Pizza, LLC",654 MISSION ST,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.78718285,-122.4012348,Fr:11AM-3PM
Natan's Catering,3335 17TH ST,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76315639,-122.4203222,
Halal Cart of San Francisco,400 MONTGOMERY ST,APPROVED,Halal Gyro over Rice: Halal Chicken over Rice: Halal Gyro: and Chicken Sandwich,37.79314863,-122.4025672,Tu/Th:10AM-4PM
"Halal Cart, LLC",455 MARKET ST,APPROVED,Gyros: Kebabs: soft drinks: and water,37.79094704,-122.3986336,Mo-Su:10AM-8PM
"Halal Cart, LLC",400 MONTGOMERY ST,APPROVED,kebabs: halal gyro: grilled halal meat: refreshments,37.79314863,-122.4025672,Mo/We/Fr:10AM-3PM
Natan's Catering,1801 EVANS AVE,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.7445912,-122.3930769,
May Catering,600 TOLAND ST,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.74344004,-122.3999326,Mo-Fr:7AM-8AM
Fresh Made Cafe,901 MISSION ST,REQUESTED,Pre-packaged food: brew coffee: bottled drinks,37.78215364,-122.4066011,Mo/We/Fr:6AM-5PM
Tacos El Primo,1700 EVANS AVE,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,37.74488929,-122.390972,Mo-Fr:10AM-4PM
El Tonayense #60,2355 FOLSOM ST,REQUESTED,Tacos: Burritos: Tortas: Quesadillas: Drinks,0,0,Mo-Su:4PM-10PM
Halal Food,50 CALIFORNIA ST,REQUESTED,rice chicken beef hot dogs and sandwich's and coke and water,37.79405318,-122.3973477,
Tacos El Primo,345 WILLIAMS AVE,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,37.72980548,-122.3992471,Su:8AM-10PM;Mo/Tu/We/Th/Fr:4PM-10PM
El Tonayanse #4 / #36,1717 HARRISON ST,REQUESTED,Tacos: Burritos: Tortas: Quesadillas,0,0,Mo-Su:10AM-7PM
El Tonayense #60,401 TREAT AVE,REQUESTED,Tacos: Burritos: Tortas: Quesadillas: Drinks,37.76310833,-122.4134549,Mo-Su:10AM-4PM
Tacos El Primo,1495 WALLACE AVE,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,37.7259305,-122.3892156,Tu/Sa:8AM-3PM;Mo/Tu/We/Th/Fr:10AM-2PM
Tacos Santana,2101 CARROLL AVE,APPROVED,,37.73022168,-122.4029785,Mo-Su:10AM-9PM
Tacos Santana,2142 JERROLD AVE,APPROVED,,37.74451858,-122.3989408,Mo-Su:5PM-10PM
Tacos Santana,1700 JERROLD AVE,APPROVED,,37.7424952,-122.3916176,Mo-Su:11AM-5PM
"Kabob Trolley, LLC",1133 MISSION ST,APPROVED,Halal Gyro and Cheesesteaks,37.77833026,-122.4115159,Mo/Tu/Fr:9AM-4PM
Rita's Catering,1028 MISSION ST,REQUESTED,Filipino Food,37.78069438,-122.4096688,Mo/We/Fr:7AM-3PM
"Expresso Subito, LLC.",150 CALIFORNIA ST,REQUESTED,Expresso drinks: assorted beverages (canned: bottled: home made): scones: croissants: bagels: soup: chili: parfaits: smoothies: frappes: milk shakes.,37.79367338,-122.3984635,Mo-Fr:6AM-5PM
"Expresso Subito, LLC.",85 02ND ST,REQUESTED,Expresso drinks: assorted beverages (canned: bottled: home made): scones: croissants: bagels: soup: chili: parfaits: smoothies: frappes: milk shakes.,37.78845703,-122.3998842,
"Expresso Subito, LLC.",150 CALIFORNIA ST,REQUESTED,Expresso drinks: assorted beverages (canned: bottled: home made): scones: croissants: bagels: soup: chili: parfaits: smoothies: frappes: milk shakes.,37.79367338,-122.3984635,Tu/Th:6AM-8PM
Bonito Poke,400 HOWARD ST,REQUESTED,Bonito Poke Bowls & Various Drinks,37.78911921,-122.395881,Mo:10AM-2PM
Munch India,400 CALIFORNIA ST,APPROVED,Daily rotating menus consisting of various local & organic vegetable: poultry: meat: seafood : rice & bread dishes.,37.79330428,-122.401459,Mo/Fr:9AM-3PM
Buenafe,901 16TH ST,APPROVED,Tacos burritos quesadillas tortas pupusas flautas tamales,37.76612469,-122.3954731,Mo-We:8AM-5PM
Alfaro Truck,306 VALENCIA ST,REQUESTED,Burritos: Tacos: Tortas: Quesadillas & Various Drinks.,37.76785527,-122.4224844,Th/Fr/Sa:2PM-10PM
"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",1501 FOLSOM ST,REQUESTED,Tacos: burritos: soda & juice,37.7715867,-122.414007,Sa-Su:12AM-3AM;Fr/Sa:9PM-12AM
"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",1455 MARKET ST,REQUESTED,Tacos: burritos: soda & juice,37.77522831,-122.4174661,Mo/Tu/We/Th/Fr:7AM-6PM
"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",3065 25TH ST,REQUESTED,Tacos: burritos: soda & juice,37.75093165,-122.41142,Su:10AM-6PM
"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",1301 CESAR CHAVEZ ST,REQUESTED,Tacos: Burritos: Tortas: Quesadillas: Sodas: Chips: Candy,37.74925586,-122.3909754,Mo-Fr:9AM-5PM
Wonder Philly,960 04TH ST,ISSUED,Hot dogs: sausages: cheesesteaks: chips: drinks,37.77433767,-122.3940533,Mo-We:9AM-5PM
Khalid M Malik,Assessors Block /Lot,REQUESTED,chicken sandwich: chicken gyro: chicken biryani,0,0,
"Off the Grid Services, LLC",Assessors Block /Lot,REQUESTED,varies truck to truck,0,0,Tu/Th/Fr:10AM-3PM
"Chairman SF, LLC",400 CALIFORNIA ST,APPROVED,Baos: bowls & drinks,0,0,Tu/Th:10AM-3PM
"Chairman SF, LLC",536 MISSION ST,APPROVED,Baos: bowls & drinks,37.78924891,-122.398893,Mo/We/Fr:10AM-3PM
"Chairman SF, LLC",625 02ND ST,APPROVED,Baos: bowls & drinks,37.78168898,-122.3910618,Mo-Fr:12PM-5PM
"Chairman SF, LLC",34 ELLIS ST,APPROVED,Baos: bowls & drinks,37.78756517,-122.4095928,Mo/We/Fr:10AM-3PM;Sa-Su:11AM-2PM/1PM-4PM
Think is Good Inc.,560 MISSION ST,APPROVED,Lobster rolls: crab rolls: lobster burritos: crab burritos: chicken burritos: fish burritos: chicken burritos: poke bowls: soups: chips & soda.,37.78886472,-122.3993594,Tu/Th:10AM-3PM
Think is Good Inc.,100 PINE ST,APPROVED,Lobster rolls: crab rolls: lobster burritos: crab burritos: chicken burritos: fish burritos: chicken burritos: poke bowls: soups: chips & soda.,37.79264072,-122.3989703,Mo/We/Fr:10AM-3PM
Think is Good Inc.,430 CALIFORNIA ST,APPROVED,Lobster rolls: crab rolls: lobster burritos: crab burritos: chicken burritos: fish burritos: chicken burritos: poke bowls: soups: chips & soda.,37.79326221,-122.4017891,Mo/We/Fr:10AM-3PM
Akuranvyka USA Inc,601 03RD ST,ISSUED,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,37.78007717,-122.3937673,Tu/Th/Fr:12PM-1PM
Akuranvyka USA Inc,727 SANSOME ST,ISSUED,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,37.79694901,-122.4021834,Mo/Tu/Th:12PM-1PM
SPUNBYSS,240 02ND ST,REQUESTED,American classic slider: pork belly slider: fried chicken slider: fried chicken skin: wedge cot fries: regular cut fried: handcrafted sodas: spring salad,37.78594032,-122.3977999,
Wu Wei LLC dba MoBowl,500 HOWARD ST,APPROVED,Various types of meat: veggie: and seafood bowls.,0,0,Mo/Fr:10AM-2PM
Wu Wei LLC dba MoBowl,75 HOWARD ST,APPROVED,Various types of meat: veggie: and seafood bowls.,37.79155786,-122.3916715,Mo/We:10AM-3PM
Wu Wei LLC dba MoBowl,253 DRUMM ST,APPROVED,Various types of meat: veggie: and seafood bowls.,37.79612338,-122.3972732,Tu/Th:10AM-3PM
Wu Wei LLC dba MoBowl,900 FRONT ST,APPROVED,Various types of meat: veggie: and seafood bowls.,37.80022092,-122.399569,Fr:10AM-3PM
Wu Wei LLC dba MoBowl,370 DRUMM ST,APPROVED,Various types of meat: veggie: and seafood bowls.,37.79691371,-122.3966507,Su:10AM-11PM
San Francisco's Hometown Creamery,281 GEARY ST,SUSPEND,Ice cream,37.78713649,-122.4077185,Su:11AM-11PM;Fr/Sa:6PM-11PM
Tacos Rodriguez,600 MENDELL ST,REQUESTED,Tacos: burritos: quesadillas: soda & water,37.73967879,-122.3864934,Su/Fr/Sa:8AM-6PM
Senor Sisig,90 BROADWAY,APPROVED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.Chairman Bao: Vegetable and meat sandwiches filled with Asian-flavored meats and vegetables.,37.79926011,-122.3996179,Tu/Th:10AM-3PM
Tacos Rodriguez,2198 OAKDALE AVE,REQUESTED,Tacos: burritos: quesadillas: soda & water,37.74099474,-122.4011723,Mo-Fr:8AM-5PM
Tacos Rodriguez,1275 EVANS AVE,REQUESTED,Tacos: burritos: quesadillas: soda & water,37.73911143,-122.382465,Mo-Su:8AM-8PM
Senor Sisig,8 10TH ST,APPROVED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.Chairman Bao: Vegetable and meat sandwiches filled with Asian-flavored meats and vegetables.,37.77582552,-122.4172496,Mo/We/Fr:11AM-2PM
Tacos Rodriguez,1 SANSOME ST,REQUESTED,Tacos: burritos: quesadillas: soda & water,37.79048515,-122.4009404,Mo-Fr:11AM-3PM
Giant Burrito,1500 GENEVA AVE,APPROVED,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,37.7123026,-122.4316442,Su:7AM-6PM
Giant Burrito,353 BAY SHORE BLVD,APPROVED,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,37.74171783,-122.405418,Mo/Tu/We/Th/Fr:7AM-6PM
Julie's Hot Dogs,2365 MISSION ST,APPROVED,Hot dogs: Bacon wrapped hot dogs: soda: water: sports drinks: energy drinks: chips,37.75924029,-122.4185442,Su/Fr/Sa:12AM-3AM;Th/Fr/Sa:10PM-12AM
"SOHOMEI, LLC",1652 EDDY ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78159675,-122.4348578,Mo-Fr:11AM-12PM
"SOHOMEI, LLC",432 CLAY ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.79510556,-122.4008766,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM
Serendipity SF,332 PINE ST,SUSPEND,Meatloaf: Grilled Cheese: Chicken Sandwich: Caprese Salad: Kale Salad: Fries: Sweet Potato Fries: Mac and Cheese: Mashed Potatoes,37.7923238,-122.4014972,Tu/Th:11AM-3PM
Senor Sisig,120 02ND ST,APPROVED,Filipino fusion food: taco: burrito: nachos: rice plates,37.78751406,-122.3995663,Mo-Fr:11AM-2PM
Senor Sisig,901 MISSION ST,APPROVED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.,37.78215364,-122.4066011,Tu/Th:10AM-3PM
"SOHOMEI, LLC",1580 DAVIDSON AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.74569303,-122.3907146,Mo-Fr:2PM-3PM
"SOHOMEI, LLC",740 VALENCIA ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.76095717,-122.4218242,Mo-Fr:11AM-12PM
"SOHOMEI, LLC",1570 BURKE AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.74475219,-122.3856792,Mo-Fr:2PM-3PM
"SOHOMEI, LLC",500 MASONIC AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.77655004,-122.4463076,Mo-Fr:6AM-7AM/11AM-12PM
"SOHOMEI, LLC",599 MASONIC AVE,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78072315,-122.4477896,Mo-Fr:9AM-10AM
"SOHOMEI, LLC",85 02ND ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78845703,-122.3998842,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM
"SOHOMEI, LLC",501 HOWARD ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,0,0,Mo-Fr:6AM-7AM
"SOHOMEI, LLC",1118 MISSION ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.77915721,-122.4116154,Mo-Fr:12PM-1PM
"SOHOMEI, LLC",2401 22ND ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.75563701,-122.4051019,Mo-Fr:10AM-11AM
"SOHOMEI, LLC",1 THOMAS MORE WAY,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.71000333,-122.4714119,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM
"SOHOMEI, LLC",1240 MINNESOTA ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.75461495,-122.3903881,Mo-Fr:1PM-2PM
"SOHOMEI, LLC",3300 CESAR CHAVEZ ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.74854979,-122.4161707,Mo-Fr:8AM-9AM/11AM-12PM
"SOHOMEI, LLC",1540 PINE ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78982692,-122.4211263,Mo-Fr:10AM-11AM
Papalote Inc.,400 HOWARD ST,REQUESTED,,37.78911921,-122.395881,Mo/Th/Fr:10AM-3PM
"SOHOMEI, LLC",544 02ND ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78242356,-122.3932364,Mo-Fr:7AM-8AM/10AM-11AM/11AM-12PM
"SOHOMEI, LLC",Assessors Block 3902/Lot002,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.76830699,-122.4120003,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM
"SOHOMEI, LLC",730 ELLIS ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78442074,-122.4184054,Mo-Fr:10AM-11AM
"SOHOMEI, LLC",690 MISSION ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,0,0,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM
LA COCINA,1028 MARKET ST,REQUESTED,,37.78188347,-122.4113233,We/Th/Fr:11AM-3PM
Golden Gate Halal Food,979 MARKET ST,SUSPEND,Pulao Plates & Sandwiches: Various Drinks,37.78228077,-122.4095312,Mo/Tu/Th:8AM-8PM
Golden Gate Halal Food,1 DRUMM ST,SUSPEND,Pulao Plates & Sandwiches: Various Drinks,37.79321373,-122.397043,Mo/We/Fr:8AM-8PM
Golden Gate Halal Food,1169 MARKET ST,SUSPEND,Pulao Plates & Sandwiches: Various Drinks,0,0,We/Fr/Sa:8AM-8PM
Serendipity SF,400 CALIFORNIA ST,SUSPEND,Meatloaf: Grilled Cheese: Chicken Sandwich: Caprese Salad: Kale Salad: Fries: Sweet Potato Fries: Mac and Cheese: Mashed Potatoes,37.79330428,-122.401459,Su/We/Sa:11AM-3PM
Senor Sisig,120 ELLIS ST,APPROVED,Filipino fusion food: taco: burrito: nachos: rice plates,37.78561009,-122.4081548,Sa-Su:11AM-6PM
Senor Sisig,90 BROADWAY,APPROVED,Various menu items & drinks,37.79926011,-122.3996179,Tu/Th:10AM-3PM
Faith Sandwich,58 MAIN ST,REQUESTED,Vietnamese sandwiches: spring rolls: bottle water: can soda: chicken and shrimp rice noodles: rice with chicken: chicken salad: noodle soup.,37.79210934,-122.3958039,Mo-Fr:8AM-5PM
Los 2 Cuates,100 SPEAR ST,APPROVED,Peruvian Food,37.79215055,-122.394,Mo-Fr:11AM-3PM
Los 2 Cuates,490 02ND ST,APPROVED,south American-Peruvian food: hot wok dishes: hot pastas: rice dishes.,37.7830461,-122.3940666,Tu/We/Th:7AM-8PM
Los 2 Cuates,1601 MARIPOSA ST,APPROVED,Peruvian Food,0,0,Sa:11AM-4PM
Los 2 Cuates,475 CALIFORNIA ST,APPROVED,Peruvian & Asian Food,37.79234639,-122.4023853,Mo/We/Fr:11AM-3PM
CC Acquisition LLC,525 MARKET ST,REQUESTED,Chai Tea,37.79040672,-122.3992759,Mo-Fr:8AM-4PM
CC Acquisition LLC,560 VALENCIA ST,REQUESTED,Chai Tea,37.76385808,-122.4220826,Sa-Su:9AM-4PM
CC Acquisition LLC,298 MARKET ST,REQUESTED,Indian Chai (Tea),37.79321373,-122.397043,Mo-Su:7AM-6PM
Plaza Garibaldy,540 HOWARD ST,ISSUED,Tacos: burritos: quesadillas,37.78795496,-122.3972365,Mo-We:3PM-8PM
Plaza Garibaldy,1 MONTGOMERY ST,ISSUED,Tacos: burritos: quesadillas,37.78924953,-122.4024186,Mo/We/Fr:10AM-3PM
Plaza Garibaldy,475 CALIFORNIA ST,APPROVED,Tacos: burritos: quesadillas,37.79234639,-122.4023853,Tu/Th/Sa:10AM-3PM
Leo's Hot Dogs,2301 MISSION ST,APPROVED,Hot dogs and related toppings: non alcoholic beverages,37.76008693,-122.4188065,Mo-Su:6PM-12AM
Creme Brulee To Go,801 MARKET ST,APPROVED,Steak and chicken kebob:Steak and chicken kebob sandwiches:chicken teriyaki:chicken teriyaki sandwiches:garden salad side:grilled chicken burger: ground beef burgers: white rice side: canned drinks: and chips,37.78499028,-122.4056766,Mo-Su:11AM-7PM
Creme Brulee To Go,870 MARKET ST,APPROVED,Kettle Corn: Pizza: Coffee: Lattes: Cappuchino: Expresso: Hot Tea,37.78511092,-122.4074227,Mo-Fr:8AM-7PM;Sa-Su:11AM-7PM
El Calamar Perubian Food Truck,85 02ND ST,APPROVED,Lomo Saltado: Jalea: Ceviche: Calamar: Tilapia plate: chicken special. Soda: Water.,37.78845703,-122.3998842,Tu/We/Th:10AM-3PM
Got Snacks,1020 03RD ST,APPROVED,sunflower seeds: crackerjacks: bottled water: peanuts: candy,37.77551014,-122.3909993,Mo-Su:10AM-9PM
Street Meet,850 VAN NESS AVE,REQUESTED,Burritos; Tacos; Quesedillas; Tortas; Carne Asada Fries,37.78367341,-122.4204975,Mo/We/Fr:6AM-2AM
"San Francisco Street Foods, Inc.",5 THE EMBARCADERO,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.794331,-122.3958111,Mo-Su:6AM-12AM
"San Francisco Street Foods, Inc.",701 HOWARD ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78351335,-122.4008134,Mo-Su:6AM-12AM
"San Francisco Street Foods, Inc.",100 POST ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78923328,-122.4055791,Mo-Su:6AM-12AM
"San Francisco Street Foods, Inc.",1 THE EMBARCADERO,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.79464383,-122.3996443,Mo-Su:6AM-12AM
John's Catering #5,1601 MARKET ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.77391507,-122.4200263,Mo-Fr:10AM-11AM
John's Catering #5,2200 HAYES ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),0,0,Mo-Fr:11AM-2PM
John's Catering #5,2010 HARRISON ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.7875875,-122.3904715,Mo-Fr:9AM-10AM
John's Catering #5,610 BRANNAN ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.77662692,-122.3995555,Mo-Fr:9AM-10AM
John's Catering #5,300 HOWARD ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78956931,-122.3951294,Mo-Fr:6AM-7AM/12PM-1PM
